13,"1","AUVIL","PERSPECTIVE DRAWING","978155934697","290155934697","978-1-5593469-7-9","","MCG","MAYFIELD","2ND 97","OP",75.0,"New",56.25,"Used",37.5,"New Rental",0,"",18.75,"Used Rental",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,25,0,0,"T","","","",-60,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
14,"1","HOMER","HOMERI OPERA,VOL.V","978019814534","290019814534","978-0-19-814534-9","","OXF","OXF","11","",45.0,"New",33.75,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,0,"T","","","",-3,0,-4,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
15,"1","BORESI","ELASTICITY IN ENGINEERING MECHANICS","978047040255","290047040255","978-0-470-40255-9","","WILEY","WILEY","3RD 11","",160.0,"New",120.0,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",200,200,100,0,"T","","","",0,0,-8,0,0,6,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
16,"1","KEE","PHARMACOLOGY:NURSING PROCESS APPR.","978143771711","290143771711","978-1-4377171-1-2","","ELSEVIER","SAUNDERS","7TH 12","OE",99.95,"New",74.95,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",200,200,100,0,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
17,"1","GALTON","ENCYCLOPEDIA OF OIL PAINTING TECHNIQUES","978085532960","290085532960","978-0-85532-960-0","","PENG RAND","SEARCH PR","09","",19.95,"New",14.95,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,0,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
18,"1","MCCONNELL","ECONOMICS,BRIEF ED.","978007351146","290007351146","978-0-07-351146-7","","MCG","IRWIN","2ND 13","",216.75,"New",162.55,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,0,"T","","","",77,0,13,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
19,"1","WARREN","ACCOUNTING,CHAPTERS 1-13","978130508841","290130508841","978-1-3050884-1-2","","CENGAGE L","S-W","26TH 16","OE",255.0,"New",165.75,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,20,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
20,"1","GOULD","ETHOLOGY","978039301488","290039301488","978-0-393-01488-4","","NORTON","NORTON","82","",92.0,"New",69.0,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,0,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
21,"1","ROSS","TEXTBOOK OF ENTOMOLOGY","978089464497","290089464497","978-0-89464-497-9","","KRIEGER","","","OP",0,"",0,"",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,0,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
22,"1","MULLER","PHYSICS+TECH.F/FUTURE PRESIDENTS","978069113504","290069113504","978-0-691-13504-5","","PERSEUS D","PUP","10","",69.95,"New",52.5,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",180,200,140,160,"T","","","",10,0,10,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
23,"1","GREGORY","PSYCHOLOGICAL TESTING","978020595925","290020595925","978-0-205-95925-9","","PEARSON","PEARSON","7TH 13","",246.2,"New",184.65,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
24,"1","PERRY","EMERGENCY PLANNING","978047192077","290047192077","978-0-471-92077-9","","WILEY","WILEY","07","",86.95,"New",65.2,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",45,95,25,20,"T","","","",2217,0,30,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
25,"1","DAVIES","JANSON'S BASIC HISTORY OF WEST.ART-TEXT","978020524263","290020524263","978-0-205-24263-4","","PEARSON","PEARSON","9TH 14","",186.6,"New",139.95,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,20,0,30,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
26,"1","THAIN","PENGUIN DICTIONARY OF BIOLOGY","978014101396","290014101396","978-0-14-101396-1","","PENG RAND","PENG","11TH 04","",22.0,"New",16.5,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,30,0,30,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
27,"1","CORNWELL","THE FLAME BEARER","DGT","","DGT","","HARP PUB","REDSHELF","0","",0,"",0,"",0,"",14.99,"eBook",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,0,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
